customer_id,order_id,product_id,product_qty
OIR-02901,WXK-9680,47-522-3069,11
XYM-68988,WXY-0364,99-674-7142,20
BEE-58393,WYM-2862,94-059-9376,3
BEE-58393,WYM-2862,56-863-3570,20
AUI-63952,WYM-7935,50-762-4334,11
AUI-63952,WYM-7935,23-751-6520,14
VBH-71807,WZA-5432,30-471-7388,10
VBH-71807,WZA-5432,17-163-9509,4
XXD-36961,XBO-1799,13-472-2481,17
XXD-36961,XBO-1799,56-386-8288,4
WTN-50267,XBT-1313,02-854-7835,19
WTN-50267,XBT-1313,89-276-3146,12
WTN-50267,XBT-1313,72-481-1600,14
DXQ-32741,XBV-1850,57-252-0283,17
DXQ-32741,XBV-1850,65-778-0355,20
CSX-45498,XBV-9213,72-481-1600,15
CSX-45498,XBV-9213,82-023-9853,10
RVL-67352,XCT-1202,53-526-0852,4
RVL-67352,XCT-1202,46-290-7950,19
MNN-25551,XCT-1654,36-065-5768,20
MNN-25551,XCT-1654,41-597-9556,9
JBO-72192,XEK-5649,35-974-5524,5
JBO-72192,XEK-5649,04-783-8390,3
JBO-72192,XEK-5649,76-222-6907,5
NAF-07403,XEK-7282,11-590-2260,20
NAF-07403,XEK-7282,14-712-4363,14
DWT-43765,XEQ-0418,02-722-7574,6
DWT-43765,XEQ-0418,70-283-5983,19
FHR-67531,XEQ-3455,38-842-1342,13
FHR-67531,XEQ-3455,74-596-9052,11
AAO-69393,XEU-3398,27-966-6139,13
AAO-69393,XEU-3398,21-467-4867,2
ADR-99282,XEU-5178,07-181-3204,20
WJB-51886,XFT-2742,55-853-1910,3
WJB-51886,XFT-2742,86-872-8529,8
WJB-51886,XFT-2742,52-349-4814,8
IAY-69621,XGI-5096,48-431-6471,19
IAY-69621,XGI-5096,20-623-1539,16
LWD-28075,XGI-6066,65-104-9448,6
LWD-28075,XGI-6066,66-957-5587,16
RPD-42853,XGN-3695,17-050-4985,3
RPD-42853,XGN-3695,27-924-4109,12
RPD-42853,XGN-3695,99-293-0174,16
STD-13053,XGN-7602,52-479-1789,16
STD-13053,XGN-7602,31-072-9542,4
STD-13053,XGN-7602,10-921-8005,3
KUC-02981,XHE-3246,51-365-6377,12
KUC-02981,XHE-3246,96-997-6114,20
PJH-52727,XHE-5979,84-206-1187,20
LWD-28075,XHH-1382,47-438-3089,5
LWD-28075,XHH-1382,74-596-9052,7
LWD-28075,XHH-1382,17-479-7792,10
QZU-44497,XHH-8062,89-786-8745,5
TSK-44407,XHP-2877,60-285-3062,20
TSK-44407,XHP-2877,29-611-2600,12
OBD-16148,XJP-3332,11-022-0978,8
OBD-16148,XJP-3332,21-713-8107,7
UAW-53168,XJP-6688,15-759-9227,6
LAE-39923,XKC-1615,34-123-8638,14
LAE-39923,XKC-1615,32-079-3525,3
LAE-39923,XKC-1615,91-812-5461,15
PSQ-15500,XKC-9500,97-356-0921,10
PSQ-15500,XKC-9500,86-803-1388,10
INW-45170,XKO-2314,04-295-6692,17
INW-45170,XKO-2314,92-150-3476,7
FWW-75045,XKO-4542,72-583-0270,4
FWW-75045,XKO-4542,48-739-6023,6
CHI-00080,XLU-4912,00-039-6452,9
CHI-00080,XLU-4912,61-201-0221,6
BNP-69939,XLU-7265,49-292-7496,10
BNP-69939,XLU-7265,38-842-1342,10
BNP-69939,XLU-7265,80-340-6353,9
XQM-99025,XMC-1365,63-682-0223,12
XQM-99025,XMC-1365,29-368-7662,6
XQM-99025,XMC-1365,22-112-0673,19
XGG-22964,XMY-4508,93-188-8421,14
XGG-22964,XMY-4508,86-089-6844,17
OSC-74578,XNR-2569,58-505-6439,9
KIQ-26936,XNR-3363,48-867-0883,3
KIQ-26936,XNR-3363,07-246-2534,14
KIQ-26936,XNR-3363,74-458-3813,1
MET-60761,XPK-0662,89-930-5535,16
MET-60761,XPK-0662,96-707-0111,11
MET-60761,XPK-0662,10-334-6265,5
RLL-46382,XPK-4625,50-213-7139,3
IVN-92350,XPN-2277,92-820-2963,6
FZP-20032,XPN-8906,23-394-0254,9
FZP-20032,XPN-8906,95-115-7669,10
RED-49982,XPV-0396,80-994-3188,20
RED-49982,XPV-0396,50-833-3192,1
ZHY-91844,XPV-6383,34-903-5924,3
ZHY-91844,XPV-6383,11-528-1672,4
IEY-00277,XQL-9364,72-217-8555,7
FSA-92921,XQL-9786,94-454-3723,14
FSA-92921,XQL-9786,48-647-8229,17
FSA-92921,XQL-9786,13-161-9322,1
QFV-43348,XQV-4604,54-761-6690,11
QFV-43348,XQV-4604,17-060-0538,2
LMF-11646,XQV-7412,94-772-7241,1
LMF-11646,XQV-7412,96-608-9778,10
LMF-11646,XQV-7412,21-191-4304,16
IWO-63601,XRQ-4139,13-988-7154,15
IWO-63601,XRQ-4139,27-714-2722,5
MTC-94752,XRQ-4239,76-193-5967,8
MTC-94752,XRQ-4239,58-553-3829,5
GQZ-78616,XSH-5212,56-326-8246,17
FDQ-77859,XSH-6119,00-615-7808,14
FDQ-77859,XSH-6119,62-764-0133,16
QOE-56926,XSP-4248,36-648-0127,14
QOE-56926,XSP-4248,34-903-5924,10
YKW-20665,XSP-9124,20-624-4154,16
PKP-82461,XTT-0181,58-052-5844,3
PKP-82461,XTT-0181,88-675-1509,14
WRU-36151,XTT-3229,93-597-1764,4
TUJ-84214,XUC-7103,52-845-2835,8
TUJ-84214,XUC-7103,55-787-8150,13
TUJ-84214,XUC-7103,46-086-5000,14
WHJ-74901,XUN-6925,13-149-4278,3
WHJ-74901,XUN-6925,55-154-9849,18
WHJ-74901,XUN-6925,61-127-8015,17
NBJ-76896,XVQ-1675,41-059-1390,12
JCE-45562,XVQ-4656,59-050-0448,1
JCE-45562,XVQ-4656,94-931-6133,16
SRG-18767,XXD-6236,25-432-1704,10
SRG-18767,XXD-6236,71-189-9588,15
PYB-17242,XYE-0700,77-608-6808,10
XUD-36354,XYE-5222,73-394-8330,7
OSC-74578,XYV-1310,33-332-7198,13
OSC-74578,XYV-1310,31-258-7866,19
VLD-69354,XYV-9703,58-052-5844,1
VLD-69354,XYV-9703,76-222-6907,19
XSF-56164,XZO-4392,12-729-6247,20
XSF-56164,XZO-4392,14-423-2681,7
JVE-25104,XZQ-1636,14-275-1287,13
JVE-25104,XZQ-1636,57-941-2111,15
GND-76940,XZQ-1665,36-900-2731,20
GND-76940,XZQ-1665,47-522-3069,15
GND-76940,XZQ-1665,79-763-3704,17
CMK-81724,YBL-3118,10-681-6417,20
DNA-70877,YBL-8741,83-109-5614,14
DNA-70877,YBL-8741,18-574-1721,19
POA-39002,YBU-1211,59-463-6330,14
POA-39002,YBU-1211,70-633-6787,2
KVZ-53598,YBU-9584,89-276-3146,4
KVZ-53598,YBU-9584,56-639-4120,17
KVZ-53598,YBU-9584,08-999-0202,19
NQP-01307,YCC-0439,64-928-2811,6
NQP-01307,YCC-0439,57-645-6511,3
TML-79989,YCC-5552,68-807-7702,14
TML-79989,YCC-5552,25-997-4437,16
RMN-33213,YDO-7129,56-863-3570,2
RMN-33213,YDO-7129,32-896-6710,15
LRT-41739,YDV-3199,92-488-4205,3
LRT-41739,YDV-3199,54-761-6690,19
LRT-41739,YDV-3199,91-543-1141,18
QPU-49717,YDV-6989,87-749-5656,9
QPU-49717,YDV-6989,14-743-3005,8
PTW-55374,YFL-4238,87-458-1913,6
PTW-55374,YFL-4238,51-025-6238,13
XKZ-58530,YFL-8186,51-783-5050,13
XKZ-58530,YFL-8186,65-440-8930,14
LQG-53982,YGC-4558,97-894-2164,5
LQG-53982,YGC-4558,84-149-1094,5
LQG-53982,YGC-4558,01-738-9237,12
QPF-37951,YGC-9097,97-894-2164,14
QPF-37951,YGC-9097,77-132-0165,18
CYC-77639,YIM-0687,24-187-6879,16
CYC-77639,YIM-0687,41-335-3207,12
EGF-95058,YIM-1386,25-623-6813,5
GMF-32229,YIM-1974,18-541-2574,5
EVB-64319,YIM-8250,87-045-7617,18
EVB-64319,YIM-8250,82-879-8442,10
EVB-64319,YIM-8250,88-020-4165,16
RUH-83684,YIW-4091,51-355-5771,1
RUH-83684,YIW-4091,85-128-1876,14
MML-63530,YIW-5761,52-652-1679,13
MML-63530,YIW-5761,00-495-2744,19
MML-63530,YIW-5761,12-416-0792,8
OOR-47875,YJR-7123,34-615-5462,17
OOR-47875,YJR-7123,53-279-6187,10
KHU-89932,YJR-9978,28-713-7563,2
KHU-89932,YJR-9978,21-511-6596,15
KHU-89932,YJR-9978,28-404-9144,17
DIG-60917,YKA-2553,21-390-3483,19
DIG-60917,YKA-2553,44-774-3967,4
CKE-62897,YKA-9931,79-505-8160,19
CKE-62897,YKA-9931,26-776-4481,6
CKE-62897,YKA-9931,54-235-5990,15
VQJ-63757,YMX-8851,81-208-1851,20
VQJ-63757,YMX-8851,15-718-1031,1
VQJ-63757,YMX-8851,62-764-0133,18
NSC-67873,YNM-5433,20-577-6526,7
NSC-67873,YNM-5433,86-211-9441,16
TNZ-37668,YNM-9966,89-947-6127,12
WFS-10864,YNW-3571,83-298-2273,5
WFS-10864,YNW-3571,51-864-7785,8
WFS-10864,YNW-3571,44-663-8767,4
RAP-04770,YOC-0247,97-663-4331,16
RAP-04770,YOC-0247,65-104-9448,7
RAP-04770,YOC-0247,27-146-3605,12
ZCE-03639,YOC-8487,61-548-5461,1
WFH-22922,YOF-9894,68-669-7046,20
WFH-22922,YOF-9894,50-784-5747,4
WFH-22922,YOF-9894,42-163-9551,10
TGZ-58088,YOK-1467,39-841-8334,11
TGZ-58088,YOK-1467,75-867-4873,7
NOL-82275,YOK-4181,67-200-7827,9
NOL-82275,YOK-4181,07-246-2534,12
CYV-20980,YQJ-6325,38-466-8515,11
EHH-13282,YQJ-9100,51-365-6377,18
PJP-77415,YQN-7289,78-788-1626,7
KUJ-72930,YQN-9594,45-373-3663,9
KUJ-72930,YQN-9594,61-447-5460,3
XZU-22265,YQQ-7447,87-414-9382,2
XZU-22265,YQQ-7447,01-876-4818,11
YXN-62968,YQR-4722,44-565-9973,20
QTP-75328,YQR-9878,81-646-9734,18
QTP-75328,YQR-9878,32-169-1593,6
VFI-41246,YUB-2361,78-313-1319,15
OOR-47875,YUB-4756,61-804-5522,10
OOR-47875,YUB-4756,26-916-4677,6
RGK-25463,YUF-4771,80-091-8007,3
RGK-25463,YUF-4771,84-573-2039,6
RGK-25463,YUF-4771,20-052-1917,10
ZKU-88534,YUF-9292,58-573-0727,9
ZKU-88534,YUF-9292,71-351-9744,3
ZID-45787,YVL-8635,93-813-6806,13
ZID-45787,YVL-8635,61-447-5460,18
DMT-26449,YVU-5428,35-840-9882,1
DMT-26449,YVU-5428,07-665-2333,20
DMT-26449,YVU-5428,97-507-7839,19
FAN-11590,YVU-7752,20-220-6206,20
KVR-15564,YWF-7906,57-573-3605,10
HMG-03762,YWF-7916,50-522-1351,10
HMG-03762,YWF-7916,87-383-8756,2
HMG-03762,YWF-7916,18-584-8160,16
HYY-10339,YXF-0372,61-804-5522,3
HYY-10339,YXF-0372,10-997-8384,4
HYY-10339,YXF-0372,10-436-7964,3
LUZ-12285,YXF-8565,82-070-3982,6
LUZ-12285,YXF-8565,48-116-8137,9
WHJ-74901,YXO-1003,27-714-2722,1
WHJ-74901,YXO-1003,16-458-1689,2
PGQ-04447,YXO-9163,46-762-1189,14
PGQ-04447,YXO-9163,31-206-7727,15
BWT-93319,YXW-6202,74-241-1555,1
BKO-86740,YXW-9756,08-343-6235,14
BKO-86740,YXW-9756,89-916-3966,20
BKO-86740,YXW-9756,04-458-7781,15
TGZ-58088,YYC-3431,71-722-2308,6
TGZ-58088,YYC-3431,89-786-8745,4
TGZ-58088,YYC-3431,61-407-3398,11
IUM-38167,YYX-3472,52-673-1447,20
IUM-38167,YYX-3472,29-507-3431,4
IUM-38167,YYX-3472,61-517-4016,16
MNN-25551,YYX-9349,10-728-7505,4
MNN-25551,YYX-9349,76-903-3559,7
LOZ-11318,YZH-3123,48-867-0883,17
LOZ-11318,YZH-3123,75-893-4370,4
LOZ-11318,YZH-3123,08-434-3436,16
QKP-52017,YZH-8803,99-816-6779,15
FII-44717,YZL-3579,60-472-4555,20
FII-44717,YZL-3579,49-203-9694,4
EBM-24223,YZL-3845,84-465-9981,9
EBM-24223,YZL-3845,27-249-6440,17
SJS-13308,YZL-4435,47-080-5931,5
MUR-99928,YZL-8710,02-640-5082,3
MUR-99928,YZL-8710,32-886-8630,9
QSC-51708,YZO-1113,93-138-2604,19
QSC-51708,YZO-1113,51-355-5771,4
YVL-74334,YZO-1615,60-047-1175,15
VIX-05568,YZQ-5990,72-995-2541,11
VIX-05568,YZQ-5990,32-456-1132,16
VIX-05568,YZQ-5990,54-325-7543,15
RJS-95246,ZAD-5347,20-323-4061,16
MCT-84721,ZAD-8512,75-867-4873,11
MCT-84721,ZAD-8512,57-316-6799,12
MCT-84721,ZAD-8512,66-102-7445,4
XWU-19562,ZAL-4589,12-412-3892,3
XWU-19562,ZAL-4589,66-102-7445,6
XWU-19562,ZAL-4589,65-254-5521,12
HES-57332,ZAY-6712,46-242-1736,16
FHM-91166,ZAY-8208,44-270-9009,1
FHM-91166,ZAY-8208,70-901-4482,12
FHM-91166,ZAY-8208,06-577-9672,20
DTE-01299,ZBT-1284,91-657-6963,16
DTE-01299,ZBT-1284,80-091-8007,17
FEK-94166,ZBT-6204,43-989-0653,18
TMG-69975,ZDB-0472,94-304-1665,18
TMG-69975,ZDB-0472,77-616-0175,10
TMG-69975,ZDB-0472,22-956-4056,2
ENL-08699,ZEF-4010,79-007-6648,19
ENL-08699,ZEF-4010,57-941-2111,8
ENL-08699,ZEF-4010,97-019-3404,6
GAQ-55399,ZEF-6233,35-892-0243,8
ERN-41709,ZEQ-4944,06-576-2456,19
DLH-35107,ZEQ-6800,13-565-5190,19
DLH-35107,ZEQ-6800,50-784-5747,19
UFZ-43645,ZFE-6558,76-368-5961,16
UFZ-43645,ZFE-6558,80-635-9373,9
OCU-12142,ZFE-7629,82-070-3982,7
OCU-12142,ZFE-7629,21-498-6879,19
OCU-12142,ZFE-7629,57-941-2111,19
DNC-33437,ZFP-7169,41-059-1390,17
FCR-48167,ZFP-7653,10-921-8005,20
FCR-48167,ZFP-7653,31-897-4567,3
ZBD-55118,ZHV-3341,31-206-7727,10
ZBD-55118,ZHV-3341,96-898-6534,4
ZBD-55118,ZHV-3341,90-967-1463,10
ZDU-88623,ZIL-4464,82-523-9160,8
ZDU-88623,ZIL-4464,28-713-7563,13
ZDU-88623,ZIL-4464,01-111-5528,18
ZAI-77700,ZJK-0381,31-656-9075,19
ZAI-77700,ZJK-0381,93-122-0568,3
ZAI-77700,ZJK-0381,69-449-1761,4
WBR-75402,ZJN-2282,52-479-1789,7
WBR-75402,ZJN-2282,97-849-4693,7
WBR-75402,ZJN-2282,28-404-9144,5
JNE-11789,ZJX-3681,01-566-5209,13
JNE-11789,ZJX-3681,61-407-3398,2
NPO-10922,ZJX-7596,90-666-4404,15
VYV-53126,ZLO-1790,50-386-0005,11
VYV-53126,ZLO-1790,44-057-1791,2
VYV-53126,ZLO-1790,97-311-8960,15
WEU-09776,ZMR-5549,37-353-0051,14
WEU-09776,ZMR-5549,74-596-9052,12
WEU-09776,ZMR-5549,95-690-3184,3
DGH-91780,ZOK-1372,33-410-0196,15
DGH-91780,ZOK-1372,34-628-8485,7
ENL-08699,ZOK-4078,29-230-6631,17
EBM-24223,ZOU-8891,52-652-1679,6
EBM-24223,ZOU-8891,89-008-8811,12
CTC-93904,ZOU-9350,09-655-7992,2
CTC-93904,ZOU-9350,62-923-7406,7
CTC-93904,ZOU-9350,44-666-9297,20
GIC-61064,ZPT-5293,82-041-7676,7
GIC-61064,ZPT-5293,56-391-8989,7
GIC-61064,ZPT-5293,02-640-5082,13
JID-04297,ZPT-9254,04-083-8996,5
JID-04297,ZPT-9254,55-154-9849,12
QWB-23086,ZQS-3873,63-772-7529,18
QWB-23086,ZQS-3873,00-940-2361,4
QWB-23086,ZQS-3873,83-298-2273,19
ZAI-77700,ZQS-5001,99-685-9600,12
ZAI-77700,ZQS-5001,29-079-4531,11
BWT-93319,ZRB-5323,43-738-2296,19
BWT-93319,ZRB-5323,17-050-4985,11
CLX-10763,ZRB-9790,47-022-1161,15
SEP-98075,ZTR-2124,71-851-1563,20
SEP-98075,ZTR-2124,05-283-6501,11
SEP-98075,ZTR-2124,79-049-0848,9
ZPY-93321,ZTU-6951,24-054-3805,15
ZPY-93321,ZTU-6951,41-021-1135,18
GMG-27242,ZUL-2200,07-407-8266,14
EVS-08313,ZUL-6722,78-226-0746,16
EVS-08313,ZUL-6722,73-262-6274,1
EVS-08313,ZUL-6722,47-602-7232,17
UXO-56285,ZVR-7912,94-390-1947,12
UXO-56285,ZVR-7912,76-952-2717,14
UXO-56285,ZVR-7912,72-961-8203,16
LZB-06903,ZVW-3335,40-901-4579,5
LZB-06903,ZVW-3335,33-410-0196,16
LZB-06903,ZVW-3335,42-443-6110,1
RBZ-83975,ZVW-9224,81-297-6143,19
RBZ-83975,ZVW-9224,93-958-3604,15
TQX-30178,ZWE-1993,85-162-7790,4
TQX-30178,ZWE-1993,82-395-4085,15
NSW-71189,ZWE-9851,29-507-3431,16
NSW-71189,ZWE-9851,42-629-9312,14
NSW-71189,ZWE-9851,16-039-3616,12
ANE-25345,ZWI-5447,52-845-2835,3
ANE-25345,ZWI-5447,61-071-9604,10
ANE-25345,ZWI-5447,48-174-4795,2
ATD-97183,ZWI-6175,21-713-8107,17
XBI-79339,ZXM-7597,46-384-5593,4
XBI-79339,ZXM-7597,09-252-7243,19
XBI-79339,ZXM-7597,47-986-3110,17
JEC-17480,ZYE-0405,19-809-3380,7
JEC-17480,ZYE-0405,80-187-7283,16
JEC-17480,ZYE-0405,22-829-4607,10
JEC-17480,ZYE-0405,00-285-2921,1
NED-01548,ZYE-9942,17-976-5960,17
NED-01548,ZYE-9942,61-007-6823,20
GMF-32229,ZYW-8221,84-431-7696,18
GMF-32229,ZYW-8221,16-113-8913,12
JRI-37767,ZYW-8731,75-893-4370,17
JRI-37767,ZYW-8731,71-771-9823,18
LOI-21074,ZZT-1200,71-771-9823,7
LOI-21074,ZZT-1200,04-695-5565,18
QJF-53127,ZZT-5740,90-078-6038,20
QJF-53127,ZZT-5740,99-994-3943,6
